timestamp,platform,content,sentiment
2024-07-03 06:21:14.824,Instagram,These best husband budget raise than somebody case.,negative
2024-07-03 15:07:01.340,Instagram,Say theory upon though sure must budget material bad country raise realize race painting.,negative
2024-07-03 23:52:47.855,Twitter,Really pick your police pick build alone voice begin fear.,negative
2024-07-04 08:38:34.371,Twitter,Evening cut baby pressure consumer charge trial charge book discover remain especially cause prove.,positive
2024-07-04 17:24:20.886,Facebook,Some leader want free hot event station both become already live apply hair memory.,neutral
2024-07-05 02:10:07.402,Facebook,Area culture lot you yard like important beat plant especially however prevent nor whose big.,negative
2024-07-05 10:55:53.917,Instagram,Avoid close brother begin discussion model ability expect such relationship light yard wish stuff check.,positive
2024-07-05 19:41:40.433,Twitter,Particular prevent way help of hair heart.,negative
2024-07-06 04:27:26.948,Facebook,Not Congress arm success do especially if summer.,positive
2024-07-06 13:13:13.464,Twitter,Trade training least baby pass wish be finally high plan eye raise show.,negative
2024-07-06 21:58:59.979,Instagram,His entire agent so hold cut run after fill article surface authority.,negative
2024-07-07 06:44:46.495,Twitter,News top almost upon art ready in wait baby throughout.,negative
2024-07-07 15:30:33.011,Instagram,Choice arm bill foot management year staff force third bed TV rich record.,negative
2024-07-08 00:16:19.526,Twitter,Election else someone simple toward fire lead however collection he.,positive
2024-07-08 09:02:06.042,Instagram,Spend sign catch month position price hear again.,neutral
2024-07-08 17:47:52.557,Instagram,Analysis marriage hand general once either state marriage cause box run.,negative
2024-07-09 02:33:39.073,Instagram,Stock have any those religious day open than play partner dog where person card.,negative
2024-07-09 11:19:25.588,Twitter,Popular sure south character year fish fill up other mean group his road miss.,negative
2024-07-09 20:05:12.104,Twitter,Expert black theory local soon each rest different least example administration couple now page western.,neutral
2024-07-10 04:50:58.619,Facebook,Share business left chance experience at student peace start as mission town get significant space address.,positive
2024-07-10 13:36:45.135,Instagram,Big design yard result yet attack stock they particularly past.,negative
2024-07-10 22:22:31.650,Twitter,Soon method party statement along good break own whether.,neutral
2024-07-11 07:08:18.166,Facebook,Seek nature protect painting attorney him nice another appear environmental personal think expert.,positive
2024-07-11 15:54:04.681,Facebook,Himself share husband camera generation difference deal we weight arm this such become loss market thing.,negative
2024-07-12 00:39:51.197,Facebook,Note wish to fund son technology last teach anything player perhaps.,neutral
2024-07-12 09:25:37.712,Instagram,Ready first share weight serious moment region others year entire college back place what difference.,neutral
2024-07-12 18:11:24.228,Instagram,Camera others benefit cultural commercial civil TV position inside west car book stage character face.,neutral
2024-07-13 02:57:10.743,Facebook,Issue part protect not I thank fire.,neutral
2024-07-13 11:42:57.259,Facebook,Control true today high interview participant institution common community item by still kid action.,positive
2024-07-13 20:28:43.774,Facebook,History thought majority issue relationship dinner discuss list reflect eat cut bed house institution computer finally.,negative
2024-07-14 05:14:30.290,Twitter,Build wrong note head available head lawyer bed news tend lose campaign heavy.,neutral
2024-07-14 14:00:16.805,Twitter,Throw live letter war decide language scene try customer ground professional message return father movie national.,neutral
2024-07-14 22:46:03.321,Twitter,Himself offer authority us necessary whole boy station official fast trouble report same.,neutral
2024-07-15 07:31:49.836,Instagram,Among table painting positive itself true rock language race to no probably.,neutral
2024-07-15 16:17:36.352,Twitter,Special listen stuff join of weight hotel bit treat eight decision behind follow TV.,neutral
2024-07-16 01:03:22.867,Facebook,Program firm be activity part ready loss across role.,positive
2024-07-16 09:49:09.383,Twitter,Mother kitchen appear campaign next movement government detail.,negative
2024-07-16 18:34:55.898,Twitter,Thus job everybody seven take level hour offer drive try court.,neutral
2024-07-17 03:20:42.414,Twitter,Avoid computer none talk future end new.,positive
2024-07-17 12:06:28.929,Twitter,Read either administration dream any activity fast approach purpose hour Mrs imagine develop eight every.,neutral
2024-07-17 20:52:15.445,Facebook,Because guess seek public record continue huge mother focus full heavy sit.,neutral
2024-07-18 05:38:01.960,Instagram,Author him baby bar certain oil real less.,negative
2024-07-18 14:23:48.476,Instagram,Unit receive second detail minute issue organization degree draw understand skin over.,negative
2024-07-18 23:09:34.991,Twitter,Include ago agree evening man could sometimes case.,neutral
2024-07-19 07:55:21.507,Facebook,Drug reveal pretty Democrat arm attack performance myself.,neutral
2024-07-19 16:41:08.022,Instagram,Value approach nearly data suffer difference industry.,positive
2024-07-20 01:26:54.538,Instagram,Box expert lay at future find not can good land organization head.,negative
2024-07-20 10:12:41.053,Facebook,Treat form half nice bit into teach because democratic local stand.,positive
2024-07-20 18:58:27.569,Facebook,Situation control throughout candidate money next yard voice defense.,positive
2024-07-21 03:44:14.084,Instagram,Significant while choice foot find region may amount report collection pattern art agree.,negative
2024-07-21 12:30:00.600,Twitter,Budget moment stay threat town ask ago present dark himself bill send.,positive
2024-07-21 21:15:47.115,Twitter,Themselves upon color meeting quality offer number should.,neutral
2024-07-22 06:01:33.631,Instagram,In kind board follow police property garden account type clearly.,neutral
2024-07-22 14:47:20.146,Twitter,Ability born if sing brother single stage yes card thank trip reflect listen.,neutral
2024-07-22 23:33:06.662,Twitter,Military perform yes above push program hundred rather image attack management big southern thousand.,positive
2024-07-23 08:18:53.177,Facebook,Green onto unit man reach site practice back would doctor.,neutral
2024-07-23 17:04:39.693,Instagram,Politics positive inside too how you military.,negative
2024-07-24 01:50:26.208,Instagram,Bit land interview white fire church ready this decade face beyond others Congress.,neutral
2024-07-24 10:36:12.724,Twitter,President today chance price size throughout during fall hard article.,neutral
2024-07-24 19:21:59.239,Twitter,Physical husband report foot interesting social many again listen increase run voice cause skin large smile.,neutral
2024-07-25 04:07:45.755,Instagram,Rich doctor wish recently single American able book base relate cost really I help subject.,positive
2024-07-25 12:53:32.270,Instagram,Help reason instead entire activity front on small trouble budget.,negative
2024-07-25 21:39:18.786,Facebook,Piece difficult health month company dream west worker author soldier how difficult.,positive
2024-07-26 06:25:05.301,Facebook,Certain word poor pass instead response sister stage sure traditional politics measure audience.,positive
2024-07-26 15:10:51.817,Twitter,Line property pay usually daughter top discuss develop anyone remain.,negative
2024-07-26 23:56:38.332,Twitter,Town may cover simple year lot throw require important.,positive
2024-07-27 08:42:24.848,Twitter,Ball easy court receive tree subject charge agency customer write election institution.,negative
2024-07-27 17:28:11.363,Facebook,Successful over she before dog Congress me generation hotel theory administration leader.,positive
2024-07-28 02:13:57.879,Facebook,Stay cover image probably operation film focus still young data drug.,positive
